Order ID,Order Date,Month,Year,Customer Name,Customer Type,Segment,Region,Country,State,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Shipping Cost,Sales,Profit,Profit Margin,Order Priority,Payment Mode
ORD-10130,2023-03-28,Mar,2023,Samantha Houston,VIP,Corporate,West,Guinea,Mississippi,Port Steven,Office Supplies,Storage,Society,3,132.53,0.13,13.27,345.9,82.22,0.24,Critical,Card
ORD-10131,2024-05-05,May,2024,Melvin Wong,VIP,Home Office,North,Lebanon,Rhode Island,North Laurie,Technology,Accessories,Especially,9,537.37,0.17,24.72,4014.15,386.85,0.1,Medium,UPI
ORD-10132,2025-10-27,Oct,2025,Candace Mills,VIP,Consumer,East,Marshall Islands,South Dakota,Port Randall,Technology,Phones,Audience,5,127.02,0.07,11.24,590.64,-9.91,-0.02,Low,Cash
ORD-10133,2023-03-26,Mar,2023,Erin Mercado,Returning,Corporate,South,Eritrea,California,Reesetown,Office Supplies,Storage,Attack,2,642.56,0.05,13.58,1220.86,321.91,0.26,Low,Net Banking
ORD-10134,2025-01-10,Jan,2025,Derrick Williams,Returning,Consumer,North,Djibouti,New Mexico,Franklinchester,Technology,Laptops,Class,6,270.64,0.27,47.32,1185.4,91.53,0.08,Critical,Cash
ORD-10135,2024-02-28,Feb,2024,Shannon Phillips,Returning,Home Office,East,Ecuador,Missouri,Feliciashire,Furniture,Tables,Others,8,175.73,0.08,40.83,1293.37,236.18,0.18,Critical,Cash
ORD-10136,2025-10-17,Oct,2025,Caleb Greene,New,Consumer,Central,Philippines,New Jersey,Michaelview,Technology,Phones,Soldier,2,350.92,0.11,12.4,624.64,-38.67,-0.06,Low,Net Banking
ORD-10137,2025-01-27,Jan,2025,Jim Weaver,VIP,Consumer,West,Lithuania,Ohio,Johnshire,Technology,Phones,Second,4,478.32,0.01,5.67,1894.15,-183.03,-0.1,Low,UPI
ORD-10138,2023-03-20,Mar,2023,Maria Schaefer,New,Corporate,Central,Djibouti,North Dakota,Port Calvinton,Office Supplies,Storage,Who,2,741.41,0.0,26.1,1482.82,118.48,0.08,Low,Cash
ORD-10139,2023-02-22,Feb,2023,Wendy Kennedy,Returning,Consumer,North,Suriname,Alabama,Fletcherland,Furniture,Chairs,Cut,4,584.06,0.09,30.1,2125.98,-119.0,-0.06,Low,Cash
ORD-10140,2023-01-20,Jan,2023,Shannon Frazier,Returning,Home Office,West,Cameroon,South Dakota,Torreston,Furniture,Chairs,Indicate,10,793.58,0.06,34.24,7459.65,-736.11,-0.1,High,Cash
ORD-10141,2024-07-29,Jul,2024,Chelsey Hudson,New,Corporate,Central,Equatorial Guinea,Vermont,Jamesland,Technology,Phones,Beyond,5,554.05,0.13,15.92,2410.12,-17.23,-0.01,Critical,Cash
ORD-10142,2023-12-30,Dec,2023,Matthew Cole,New,Consumer,North,Cape Verde,New Mexico,New Mary,Technology,Laptops,Family,2,651.24,0.19,22.7,1055.01,85.44,0.08,Low,Cash
ORD-10143,2024-06-30,Jun,2024,Dawn Berg,VIP,Corporate,East,Nigeria,Florida,East Kennethberg,Office Supplies,Paper,Early,2,644.28,0.22,25.6,1005.08,81.16,0.08,High,Card
ORD-10144,2023-12-11,Dec,2023,Robert Cox,VIP,Home Office,East,Martinique,Utah,Wadeburgh,Furniture,Chairs,All,6,134.4,0.24,43.92,612.86,113.59,0.19,Critical,Net Banking
ORD-10145,2023-07-11,Jul,2023,Tiffany Henderson,VIP,Corporate,Central,Costa Rica,South Carolina,New Brandonhaven,Office Supplies,Paper,Whether,7,623.43,0.08,38.41,4014.89,689.33,0.17,Critical,Net Banking
ORD-10146,2025-06-17,Jun,2025,Eric Nicholson,New,Corporate,South,Nicaragua,Rhode Island,Davisport,Technology,Phones,Blue,1,352.34,0.3,38.91,246.64,-3.76,-0.02,High,Card
ORD-10147,2024-01-26,Jan,2024,Melissa Olson,VIP,Consumer,Central,Georgia,Kansas,Edwardville,Furniture,Chairs,City,5,204.41,0.22,10.5,797.2,230.54,0.29,High,Card
ORD-10148,2025-02-25,Feb,2025,James Yang,VIP,Home Office,North,Saint Barthelemy,Tennessee,Edwardberg,Office Supplies,Storage,All,3,538.87,0.04,49.47,1551.95,292.26,0.19,Critical,UPI
ORD-10149,2024-04-13,Apr,2024,Joshua Allen,Returning,Home Office,West,Tanzania,New Jersey,Port Joan,Technology,Accessories,Doctor,6,110.31,0.26,15.18,489.78,95.03,0.19,Low,Net Banking
ORD-10150,2024-04-15,Apr,2024,Terri Smith,VIP,Corporate,North,Andorra,California,West Julie,Office Supplies,Binders,Without,7,650.26,0.29,20.76,3231.79,-140.0,-0.04,Medium,UPI
ORD-10151,2024-10-10,Oct,2024,Zachary Taylor,Returning,Home Office,East,United States Minor Outlying Islands,South Carolina,Gutierrezbury,Technology,Accessories,Budget,4,559.01,0.09,15.21,2034.8,355.19,0.17,High,UPI
ORD-10152,2025-10-07,Oct,2025,Barry Frank,Returning,Corporate,North,Burundi,California,Aprilborough,Technology,Phones,From,10,405.37,0.02,42.12,3972.63,637.0,0.16,Medium,Cash
ORD-10153,2024-03-02,Mar,2024,Angela Roach,VIP,Consumer,North,Northern Mariana Islands,Vermont,Romeroborough,Technology,Accessories,Nice,6,620.04,0.14,28.2,3199.41,906.21,0.28,High,Cash
ORD-10154,2023-03-19,Mar,2023,Lisa Henry,New,Corporate,North,Andorra,Maine,South Judithborough,Technology,Phones,Every,9,229.63,0.0,47.63,2066.67,-33.66,-0.02,Critical,UPI
ORD-10155,2025-06-28,Jun,2025,Michelle Blackwell,Returning,Consumer,North,Guadeloupe,Iowa,Lake Jennifer,Office Supplies,Paper,He,1,587.5,0.22,6.34,458.25,-16.61,-0.04,Critical,Card
ORD-10156,2022-11-30,Nov,2022,Anthony Bell,Returning,Consumer,West,Christmas Island,Maryland,Brianaport,Technology,Phones,Sea,8,168.14,0.04,44.14,1291.32,-8.25,-0.01,Low,UPI
ORD-10157,2023-11-07,Nov,2023,William Bailey,VIP,Home Office,South,Belgium,Iowa,Williamshaven,Technology,Phones,Through,8,639.76,0.21,25.09,4043.28,946.54,0.23,Low,Net Banking
ORD-10158,2024-11-29,Nov,2024,Robert Strong,VIP,Home Office,Central,Indonesia,Maine,Jamesshire,Technology,Phones,Culture,7,386.58,0.2,13.03,2164.85,77.09,0.04,Critical,UPI
ORD-10159,2024-02-21,Feb,2024,Joshua Olson,VIP,Corporate,West,Kiribati,New Hampshire,Danielhaven,Office Supplies,Binders,Clear,5,512.39,0.13,10.36,2228.9,569.88,0.26,Medium,UPI
ORD-10160,2025-11-03,Nov,2025,Leah Garcia,Returning,Corporate,West,Germany,Alabama,South Bradley,Technology,Laptops,Lawyer,8,355.09,0.14,28.06,2443.02,-136.23,-0.06,Critical,Net Banking
ORD-10161,2025-11-15,Nov,2025,Eric Washington,VIP,Corporate,West,Monaco,California,West Ronaldtown,Furniture,Tables,Himself,4,76.74,0.18,33.78,251.71,63.33,0.25,Medium,Card
ORD-10162,2024-05-13,May,2024,Gary Myers,New,Home Office,West,Western Sahara,Idaho,North Catherine,Furniture,Bookcases,Prepare,7,365.42,0.16,10.67,2148.67,498.38,0.23,Medium,Cash
ORD-10163,2024-12-30,Dec,2024,Jeffrey Hood,Returning,Consumer,Central,Malaysia,Arizona,Kelseyborough,Technology,Accessories,Street,4,660.16,0.08,49.62,2429.39,519.29,0.21,Medium,Cash
ORD-10164,2022-12-31,Dec,2022,Robert Lee,VIP,Consumer,West,Iceland,Pennsylvania,West Gabrielland,Technology,Phones,Never,8,744.79,0.22,41.55,4647.49,-103.53,-0.02,Low,Cash
ORD-10165,2024-03-12,Mar,2024,Jonathan Smith,Returning,Corporate,North,Gibraltar,New York,Andradechester,Technology,Accessories,Tv,7,480.62,0.26,40.02,2489.61,-128.55,-0.05,Critical,Cash
ORD-10166,2025-01-19,Jan,2025,Michelle Spencer,VIP,Corporate,West,Luxembourg,New York,South Philip,Furniture,Bookcases,Pull,6,491.68,0.15,9.69,2507.57,545.3,0.22,Medium,Net Banking
ORD-10167,2024-02-14,Feb,2024,David Simon,VIP,Corporate,East,Swaziland,Delaware,Lawsonfurt,Technology,Phones,Bar,2,354.9,0.15,12.22,603.33,159.75,0.26,Low,Net Banking
ORD-10168,2022-12-25,Dec,2022,Mr. James Esparza,VIP,Consumer,Central,Uzbekistan,Minnesota,Cobbbury,Furniture,Bookcases,Remain,6,658.36,0.23,11.44,3041.62,80.97,0.03,Critical,Cash
ORD-10169,2023-08-23,Aug,2023,Tony Harding,VIP,Corporate,South,Maldives,North Carolina,South Christopher,Furniture,Tables,Task,8,521.12,0.09,12.86,3793.75,292.77,0.08,Low,Card
ORD-10170,2023-11-21,Nov,2023,Jay Davis,VIP,Consumer,North,Vietnam,New York,Joeview,Technology,Accessories,However,10,590.24,0.23,19.7,4544.85,558.64,0.12,Medium,Card
ORD-10171,2025-02-07,Feb,2025,Paula Kim,New,Consumer,East,Honduras,South Dakota,Wallacemouth,Technology,Laptops,Reach,5,242.3,0.21,27.58,957.09,-88.28,-0.09,Low,Net Banking
ORD-10172,2023-03-28,Mar,2023,Kenneth Sawyer,Returning,Consumer,East,Saint Helena,Rhode Island,Chrismouth,Technology,Laptops,Simply,9,407.82,0.11,15.88,3266.64,-242.81,-0.07,High,UPI
ORD-10173,2024-10-27,Oct,2024,Adam Schmidt,VIP,Corporate,East,Ethiopia,Vermont,North Jason,Office Supplies,Paper,Success,3,151.56,0.12,47.1,400.12,86.41,0.22,Low,Cash
ORD-10174,2025-03-27,Mar,2025,Noah Copeland,New,Home Office,South,Dominica,Connecticut,Herreraborough,Furniture,Chairs,History,9,68.05,0.08,28.37,563.45,-14.52,-0.03,High,Cash
ORD-10175,2023-07-20,Jul,2023,Mark White,New,Consumer,Central,Dominican Republic,Maryland,Geraldborough,Furniture,Bookcases,Develop,3,52.58,0.14,12.31,135.66,8.96,0.07,Low,Net Banking
ORD-10176,2024-05-17,May,2024,Darrell Floyd,New,Corporate,North,Svalbard & Jan Mayen Islands,Ohio,Donaldchester,Office Supplies,Binders,Reality,8,132.56,0.08,44.06,975.64,145.09,0.15,Medium,Card
ORD-10177,2023-12-29,Dec,2023,Holly Hernandez,VIP,Home Office,South,Guinea,Alaska,Douglasburgh,Office Supplies,Binders,Approach,3,276.65,0.18,5.21,680.56,19.8,0.03,High,UPI
ORD-10178,2025-03-10,Mar,2025,Christopher Jones,Returning,Consumer,Central,El Salvador,North Dakota,Lake Edward,Office Supplies,Storage,Generation,1,778.28,0.18,11.51,638.19,-24.14,-0.04,Critical,Net Banking
ORD-10179,2025-10-21,Oct,2025,Nicole Thompson,VIP,Home Office,East,Dominican Republic,Georgia,North Melissa,Office Supplies,Storage,Road,10,449.81,0.14,11.8,3868.37,-307.95,-0.08,Low,UPI
ORD-10180,2025-02-22,Feb,2025,Derrick Gonzalez,Returning,Consumer,East,Cameroon,Virginia,Port Frank,Technology,Phones,Travel,1,574.05,0.22,17.85,447.76,-35.69,-0.08,High,Net Banking
ORD-10181,2023-02-13,Feb,2023,Walter Smith,New,Corporate,East,Uruguay,Utah,New Robert,Office Supplies,Storage,Ago,5,606.91,0.14,23.51,2609.71,110.23,0.04,Medium,UPI
ORD-10182,2023-02-13,Feb,2023,Jeanne Silva,Returning,Corporate,West,Congo,New Mexico,East Janet,Furniture,Chairs,Reason,3,645.62,0.07,22.25,1801.28,85.53,0.05,Low,Cash
ORD-10183,2024-03-23,Mar,2024,Natalie Shaw,New,Corporate,North,Austria,Kentucky,East Tiffanyborough,Furniture,Tables,Sport,2,219.4,0.24,27.11,333.49,-20.22,-0.06,Low,UPI
ORD-10184,2023-07-19,Jul,2023,Christopher Donaldson,VIP,Home Office,East,Djibouti,Virginia,New Brian,Technology,Laptops,Trouble,9,215.93,0.18,33.74,1593.56,-82.65,-0.05,Critical,Net Banking
ORD-10185,2025-03-01,Mar,2025,David Neal,Returning,Home Office,North,Maldives,Kansas,North Emily,Office Supplies,Paper,Line,7,58.29,0.15,31.15,346.83,-22.25,-0.06,High,Card
ORD-10186,2024-02-09,Feb,2024,Cheryl Benson,VIP,Consumer,West,Burundi,New Mexico,Johnsonberg,Technology,Laptops,Message,8,414.38,0.3,13.43,2320.53,210.54,0.09,High,UPI
ORD-10187,2023-11-08,Nov,2023,Adam Smith,VIP,Home Office,West,Honduras,Tennessee,Lake Kristina,Technology,Laptops,Home,8,42.43,0.27,20.01,247.79,11.72,0.05,High,Cash
ORD-10188,2023-04-02,Apr,2023,Curtis Kelly,VIP,Corporate,East,Netherlands,Oregon,Andersonbury,Technology,Accessories,Song,7,277.23,0.24,28.85,1474.86,314.11,0.21,Medium,Card
ORD-10189,2024-07-17,Jul,2024,Sheena Nguyen,VIP,Consumer,North,Kazakhstan,Wisconsin,East Laura,Technology,Phones,Any,5,469.21,0.09,48.63,2134.91,85.8,0.04,Low,Net Banking
ORD-10190,2025-09-19,Sep,2025,Jennifer Johnson,VIP,Corporate,Central,Belize,North Carolina,Welchview,Furniture,Bookcases,Make,2,156.73,0.26,26.53,231.96,2.79,0.01,Medium,Card
ORD-10191,2025-01-13,Jan,2025,Marcia Stuart,Returning,Consumer,North,United States Minor Outlying Islands,Florida,Wagnerbury,Office Supplies,Storage,Water,9,251.75,0.16,33.27,1903.23,151.93,0.08,Critical,UPI
ORD-10192,2024-06-22,Jun,2024,Kimberly Jackson,VIP,Home Office,West,Albania,Idaho,East Travis,Technology,Laptops,Only,3,291.83,0.23,40.43,674.13,171.62,0.25,Low,Net Banking
ORD-10193,2024-05-19,May,2024,Cynthia Douglas,VIP,Consumer,Central,Vanuatu,Utah,Davismouth,Technology,Accessories,Inside,9,251.2,0.26,20.32,1672.99,32.41,0.02,Medium,Card
ORD-10194,2023-05-09,May,2023,Lori Ibarra,VIP,Consumer,North,Dominica,Maine,East Ashley,Furniture,Bookcases,Song,8,242.57,0.27,31.04,1416.61,270.75,0.19,Critical,Cash
ORD-10195,2024-12-19,Dec,2024,Shannon Munoz,Returning,Home Office,North,Poland,Ohio,Port Leahhaven,Office Supplies,Paper,Television,6,769.78,0.12,49.62,4064.44,581.94,0.14,Low,Card
ORD-10196,2023-01-29,Jan,2023,Sean Mendez,VIP,Consumer,North,Niger,Nevada,Ryanberg,Technology,Accessories,Radio,4,572.64,0.06,30.49,2153.13,605.69,0.28,Low,Cash
ORD-10197,2023-04-08,Apr,2023,Stephen Ward,VIP,Corporate,North,Madagascar,Utah,South Frank,Technology,Accessories,When,3,448.83,0.24,38.86,1023.33,299.22,0.29,Low,UPI
ORD-10198,2023-04-27,Apr,2023,Christina Patterson,New,Consumer,East,Zambia,Virginia,West Debbie,Technology,Phones,Woman,10,385.31,0.28,49.84,2774.23,182.0,0.07,High,UPI
ORD-10199,2024-10-15,Oct,2024,Joan Villarreal,VIP,Consumer,North,Belize,Maryland,Ashleyland,Office Supplies,Storage,Spend,3,307.88,0.12,42.12,812.8,142.97,0.18,Critical,UPI
ORD-10200,2023-11-21,Nov,2023,Melissa Rodriguez,VIP,Home Office,West,British Indian Ocean Territory (Chagos Archipelago),Vermont,South Brandi,Furniture,Chairs,Under,8,289.63,0.15,34.56,1969.48,29.25,0.01,Critical,UPI
ORD-10201,2025-08-31,Aug,2025,Cody Graves,VIP,Home Office,West,Indonesia,Mississippi,Reidport,Furniture,Chairs,Answer,6,443.19,0.1,43.33,2393.23,276.95,0.12,Critical,Net Banking
ORD-10202,2025-05-31,May,2025,Marissa Garcia,New,Consumer,East,Yemen,Rhode Island,North Angelachester,Technology,Laptops,Prepare,10,334.79,0.24,19.41,2544.4,-211.02,-0.08,High,Cash
ORD-10203,2024-09-05,Sep,2024,Stephen Thomas,Returning,Home Office,West,Bahrain,South Dakota,Perrybury,Office Supplies,Paper,Property,10,759.71,0.28,14.14,5469.91,-410.64,-0.08,High,Net Banking
ORD-10204,2025-03-23,Mar,2025,Kristy Gomez,New,Corporate,Central,Christmas Island,Vermont,Beckermouth,Technology,Accessories,City,2,622.01,0.26,29.5,920.57,128.15,0.14,Low,Cash
ORD-10205,2023-12-07,Dec,2023,Peggy Flores,Returning,Consumer,North,India,Ohio,West Jason,Technology,Accessories,Fly,5,699.53,0.19,8.0,2833.1,347.98,0.12,Low,Net Banking
ORD-10206,2023-09-21,Sep,2023,Anthony Murphy,VIP,Corporate,North,Malta,Georgia,Joshuamouth,Furniture,Tables,Responsibility,9,608.48,0.1,22.22,4928.69,-265.77,-0.05,Low,UPI
ORD-10207,2023-02-13,Feb,2023,Lisa Avery,New,Consumer,West,Zambia,Kentucky,Bethmouth,Furniture,Bookcases,Occur,8,533.26,0.1,48.93,3839.47,456.6,0.12,Medium,Card
ORD-10208,2024-10-25,Oct,2024,Jessica Willis,Returning,Home Office,Central,Switzerland,Wyoming,New Derek,Technology,Laptops,Tree,6,111.73,0.13,8.85,583.23,32.54,0.06,Low,Net Banking
ORD-10209,2023-09-04,Sep,2023,Richard Francis,New,Consumer,North,Ecuador,Georgia,East Jamieside,Technology,Accessories,Impact,5,676.42,0.3,13.94,2367.47,-232.64,-0.1,High,UPI
ORD-10210,2023-07-11,Jul,2023,Thomas Anderson,Returning,Home Office,West,Chad,Vermont,Christopherfurt,Furniture,Chairs,Amount,8,737.9,0.26,34.71,4368.37,544.15,0.12,Low,Cash
ORD-10211,2023-07-09,Jul,2023,Jennifer Taylor,Returning,Consumer,North,Gabon,Florida,Lawrencestad,Technology,Accessories,Doctor,1,469.67,0.05,25.64,446.19,40.48,0.09,Critical,Net Banking
ORD-10212,2025-04-11,Apr,2025,Jonathan Perez,New,Home Office,East,Saint Barthelemy,Georgia,New Donaldton,Technology,Phones,Today,3,382.1,0.22,25.96,894.11,-42.44,-0.05,Low,UPI
ORD-10213,2025-04-25,Apr,2025,Gail Howard,New,Home Office,West,Togo,Tennessee,South Robert,Technology,Laptops,Difficult,1,788.0,0.03,34.58,764.36,33.17,0.04,Medium,Net Banking
ORD-10214,2025-10-12,Oct,2025,Keith Krause,New,Corporate,South,Vietnam,Georgia,New Paulfort,Technology,Phones,Return,3,547.12,0.03,39.36,1592.12,-38.63,-0.02,Critical,Net Banking
ORD-10215,2025-01-12,Jan,2025,Jared Jenkins,VIP,Consumer,Central,New Zealand,Michigan,Quinntown,Technology,Phones,Whose,3,118.95,0.15,46.59,303.32,42.26,0.14,Low,Card
ORD-10216,2025-05-05,May,2025,Amy Quinn,New,Home Office,Central,Somalia,Colorado,New Dustinchester,Office Supplies,Binders,Floor,4,107.61,0.16,7.29,361.57,1.23,0.0,Medium,Cash
ORD-10217,2025-01-28,Jan,2025,Matthew Hall,New,Home Office,North,Comoros,Michigan,Bellshire,Technology,Accessories,Democrat,5,624.9,0.2,22.21,2499.6,-158.89,-0.06,Critical,Card
ORD-10218,2023-01-04,Jan,2023,Sandra Adams,New,Corporate,North,American Samoa,Mississippi,Port Cristian,Office Supplies,Storage,Board,7,161.23,0.27,5.66,823.89,-43.67,-0.05,Critical,Card
ORD-10219,2023-07-04,Jul,2023,Roy Mitchell,New,Consumer,South,Switzerland,Florida,South Sarahland,Office Supplies,Storage,Look,7,131.58,0.2,33.03,736.85,202.53,0.27,High,Card
ORD-10220,2025-01-10,Jan,2025,John King,Returning,Home Office,Central,Ecuador,West Virginia,Bakerfurt,Furniture,Tables,Material,1,555.96,0.11,17.74,494.8,105.24,0.21,Medium,Cash
ORD-10221,2024-05-18,May,2024,Christina Austin,VIP,Home Office,West,Aruba,Texas,Stephenside,Technology,Phones,Yes,2,478.43,0.26,36.43,708.08,173.75,0.25,High,Card
ORD-10222,2023-07-06,Jul,2023,William Wheeler,VIP,Home Office,Central,Lebanon,Michigan,South Danielle,Furniture,Tables,Beautiful,3,492.17,0.17,44.44,1225.5,39.51,0.03,Medium,Card
ORD-10223,2025-06-10,Jun,2025,Karen Molina,New,Consumer,West,Malawi,Idaho,North Kristintown,Furniture,Chairs,Industry,1,151.71,0.26,34.55,112.27,26.15,0.23,Critical,Cash
ORD-10224,2025-03-13,Mar,2025,Danielle Bailey,VIP,Consumer,East,Iran,Missouri,East Peter,Office Supplies,Paper,Water,5,283.02,0.22,15.69,1103.78,-104.08,-0.09,Medium,UPI
ORD-10225,2022-12-29,Dec,2022,Karen Cochran,Returning,Corporate,South,Nepal,Alaska,Pattontown,Office Supplies,Paper,Military,5,212.7,0.1,19.7,957.15,1.91,0.0,High,Net Banking
ORD-10226,2023-12-05,Dec,2023,Amy Ford,New,Consumer,West,Macedonia,Maine,Port Kellytown,Technology,Laptops,Together,4,98.28,0.27,39.19,286.98,-12.81,-0.04,Low,Card
ORD-10227,2024-11-16,Nov,2024,David Huynh DDS,New,Corporate,South,Australia,Arizona,Stephanieborough,Furniture,Bookcases,Relationship,9,558.05,0.06,25.23,4721.1,763.3,0.16,Critical,Cash
ORD-10228,2025-08-26,Aug,2025,Chelsea Matthews,New,Home Office,East,Portugal,Pennsylvania,West James,Technology,Phones,Last,7,22.57,0.19,9.75,127.97,0.5,0.0,High,Net Banking
ORD-10229,2025-01-11,Jan,2025,Krista Johnston,Returning,Corporate,North,Faroe Islands,Florida,Haleychester,Technology,Accessories,Life,10,180.47,0.19,20.99,1461.81,7.71,0.01,Low,Net Banking
ORD-10230,2023-11-24,Nov,2023,Melissa Cox,New,Home Office,East,Sierra Leone,California,Gregorystad,Technology,Phones,Fly,2,259.83,0.1,36.74,467.69,-42.57,-0.09,High,Net Banking
ORD-10231,2023-02-05,Feb,2023,Jim Edwards,VIP,Corporate,East,Israel,South Dakota,Foxside,Office Supplies,Binders,Result,3,539.34,0.27,45.61,1181.15,265.3,0.22,Critical,UPI
ORD-10232,2024-07-22,Jul,2024,Lori Reed,VIP,Home Office,South,Niger,Pennsylvania,Kennedytown,Technology,Phones,Front,6,619.63,0.15,41.72,3160.11,-174.16,-0.06,High,UPI
ORD-10233,2024-10-31,Oct,2024,Lee Anderson,VIP,Home Office,North,Reunion,Montana,Lake Daltonborough,Furniture,Tables,Explain,7,89.53,0.18,11.41,513.9,-14.82,-0.03,High,Card
ORD-10234,2024-07-26,Jul,2024,Sarah Ray,VIP,Consumer,Central,El Salvador,South Carolina,Aaronport,Technology,Phones,Century,9,662.07,0.17,27.51,4945.66,1309.04,0.26,High,Cash
ORD-10235,2024-03-29,Mar,2024,Jeffery Schmidt,New,Home Office,West,Northern Mariana Islands,Montana,Munozberg,Furniture,Tables,Than,2,393.89,0.03,27.35,764.15,100.02,0.13,Low,UPI
ORD-10236,2025-02-23,Feb,2025,Christopher Henderson,VIP,Consumer,East,Finland,Louisiana,Gonzalestown,Technology,Laptops,Ability,6,743.76,0.29,5.53,3168.42,917.0,0.29,High,Net Banking
ORD-10237,2023-01-17,Jan,2023,Kristen Reed,Returning,Corporate,North,Bermuda,North Carolina,Lindaland,Furniture,Bookcases,True,8,205.99,0.01,39.82,1631.44,185.98,0.11,Critical,Net Banking
ORD-10238,2025-09-22,Sep,2025,Jessica Sawyer,VIP,Home Office,North,Lithuania,California,Port Sheilachester,Office Supplies,Paper,Rather,9,668.37,0.14,49.57,5173.18,1108.06,0.21,Medium,Card
ORD-10239,2024-09-24,Sep,2024,Gregory Velez,New,Corporate,West,Monaco,Maryland,Bethfurt,Furniture,Bookcases,Worry,7,74.45,0.25,11.27,390.86,-4.11,-0.01,High,Net Banking
ORD-10240,2025-04-20,Apr,2025,Russell Lewis,New,Consumer,Central,New Zealand,Oklahoma,Port Danielletown,Technology,Laptops,Skill,3,80.98,0.13,6.86,211.36,-9.9,-0.05,High,UPI
ORD-10241,2024-09-08,Sep,2024,Alec Jimenez,VIP,Consumer,West,Macao,South Carolina,Rachelland,Office Supplies,Storage,Father,7,753.98,0.04,7.21,5066.75,859.86,0.17,Medium,Card
ORD-10242,2023-07-11,Jul,2023,Jason Salazar,VIP,Home Office,South,Nicaragua,Kentucky,Jayton,Furniture,Chairs,Range,4,315.39,0.01,44.62,1248.94,8.44,0.01,High,Cash
ORD-10243,2023-10-23,Oct,2023,Paula Douglas,VIP,Consumer,East,Botswana,California,Simonmouth,Technology,Laptops,Him,8,41.25,0.13,35.11,287.1,85.02,0.3,Low,Cash
ORD-10244,2024-03-28,Mar,2024,John Farmer,New,Consumer,North,Palestinian Territory,Florida,West Ginahaven,Technology,Accessories,Major,5,652.19,0.02,30.67,3195.73,-230.39,-0.07,Critical,UPI
ORD-10245,2023-10-15,Oct,2023,Brian Hoffman,VIP,Corporate,North,Hungary,New Mexico,South Mollyberg,Office Supplies,Storage,Maybe,10,399.53,0.05,23.62,3795.53,136.88,0.04,Low,UPI
ORD-10246,2023-01-03,Jan,2023,Carl Rhodes,VIP,Corporate,West,Guinea-Bissau,Indiana,Lake Kimberly,Technology,Phones,Bit,8,290.21,0.2,40.15,1857.34,210.81,0.11,Low,Card
ORD-10247,2024-09-04,Sep,2024,Erika Brown MD,VIP,Consumer,East,Nicaragua,Connecticut,New Amandamouth,Technology,Phones,Art,8,336.13,0.06,16.29,2527.7,139.79,0.06,Medium,UPI
ORD-10248,2023-09-24,Sep,2023,Michele Green,New,Home Office,North,Tokelau,Ohio,North Brandonton,Office Supplies,Binders,Team,1,620.82,0.26,45.54,459.41,20.51,0.04,Critical,UPI
ORD-10249,2023-01-01,Jan,2023,Brad Wilkins,VIP,Consumer,South,Tajikistan,North Carolina,South Johnmouth,Technology,Phones,What,9,523.99,0.21,17.11,3725.57,285.34,0.08,High,Net Banking
ORD-10250,2025-11-22,Nov,2025,Carolyn Smith,New,Corporate,East,Ireland,Hawaii,Tonybury,Technology,Accessories,Magazine,10,596.16,0.12,19.72,5246.21,253.73,0.05,High,UPI
ORD-10251,2023-09-02,Sep,2023,Ann Schaefer,VIP,Consumer,East,Angola,New Mexico,Millsfort,Technology,Accessories,Seven,10,296.43,0.01,25.75,2934.66,48.65,0.02,Medium,UPI
ORD-10252,2024-06-11,Jun,2024,Zachary Whitney,Returning,Home Office,South,Gibraltar,Iowa,Bowmanland,Furniture,Tables,Support,4,192.15,0.27,20.64,561.08,-7.91,-0.01,Critical,UPI
